Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf,possW,possL,possDiff,scoreDiff
2014,139,1124,85,1166,55,N,0,30,47,11,18,14,21,5,27,19,8,2,3,11,22,55,5,24,6,9,8,14,11,8,4,0,19,1.404958678,0.924369748,0.48058893,30
2014,139,1235,85,1314,83,N,0,29,66,12,26,15,21,11,26,16,14,6,1,17,33,70,8,20,9,15,12,26,10,12,8,4,21,1.06918239,1.070967742,-0.001785352,2
2014,139,1246,78,1455,76,N,0,27,50,8,18,16,22,10,22,11,11,6,3,15,27,49,10,21,12,18,4,19,14,9,6,3,21,1.258064516,1.206349206,0.05171531,2
2014,139,1390,60,1242,57,N,0,21,47,0,9,18,26,8,29,6,16,10,4,15,19,58,5,16,14,18,13,22,7,14,9,2,22,0.882352941,0.838235294,0.044117647,3
2014,139,1397,83,1273,63,N,0,27,55,6,22,23,26,18,23,15,7,2,0,14,24,53,8,22,7,9,7,12,11,6,3,4,21,1.456140351,1.115044248,0.341096103,20
2014,139,1417,77,1372,60,N,0,29,53,4,14,15,23,4,26,22,3,3,3,17,20,57,7,27,13,16,12,24,11,8,1,1,23,1.212598425,0.983606557,0.228991868,17
2014,139,1438,78,1272,60,N,0,30,54,5,11,13,16,6,34,13,10,3,6,16,24,59,3,13,9,21,8,20,16,6,7,3,14,1.181818182,0.888888889,0.292929293,18
2014,143,1112,70,1361,64,N,0,23,48,5,12,19,25,10,19,14,7,2,4,16,21,54,4,14,18,23,18,19,4,10,2,2,20,1.217391304,1.113043478,0.104347826,6
2014,143,1173,82,1390,72,N,0,28,58,8,23,18,26,10,25,19,10,8,1,25,22,58,5,21,23,33,15,20,10,12,7,5,24,1.154929577,1.006993007,0.14793657,10
2014,143,1196,79,1417,68,N,0,29,58,8,21,13,18,10,30,22,12,4,5,15,27,64,3,18,11,15,8,22,12,8,8,4,19,1.144927536,0.951048951,0.193878585,11
2014,143,1458,69,1124,52,N,0,26,51,6,16,11,20,8,31,18,10,1,6,16,18,57,2,15,14,18,11,22,10,6,5,3,16,1.095238095,0.852459016,0.242779079,17
2014,144,1163,81,1235,76,N,0,26,50,9,19,20,22,5,26,9,9,5,4,15,32,69,6,16,6,15,17,19,14,9,4,3,17,1.246153846,1.109489051,0.136664795,5
2014,144,1246,74,1257,69,N,0,24,55,4,14,22,27,15,22,8,12,5,2,19,26,53,4,15,13,23,11,18,11,10,6,3,24,1.129770992,1.086614173,0.043156819,5
2014,144,1276,73,1397,71,N,0,27,49,11,20,8,10,6,20,14,13,5,1,13,30,57,3,11,8,14,11,17,11,7,7,8,13,1.196721311,1.183333333,0.013387978,2
2014,144,1277,61,1438,59,N,0,21,47,5,14,14,18,7,25,13,10,5,4,16,20,57,6,18,13,17,14,21,10,6,5,4,16,1.033898305,1.026086957,0.007811349,2
2014,145,1196,62,1173,52,N,0,18,48,5,15,21,28,12,25,10,7,5,5,10,19,48,8,18,6,8,5,21,11,9,5,5,19,1.087719298,0.928571429,0.15914787,10
2014,145,1458,64,1112,63,N,1,24,61,6,17,10,12,13,25,11,8,3,0,15,23,59,5,12,12,17,13,26,8,7,2,5,17,1.032258065,1.024390244,0.007867821,1
2014,146,1163,60,1277,54,N,0,17,49,5,22,21,22,7,23,8,8,7,3,12,18,46,11,29,7,8,6,26,13,16,5,3,16,0.983606557,0.9,0.083606557,6
2014,146,1246,75,1276,72,N,0,31,58,7,11,6,11,17,18,8,11,2,6,14,27,57,7,18,11,14,14,10,11,7,4,1,14,1.304347826,1.263157895,0.041189931,3
2014,152,1163,63,1196,53,N,0,24,43,5,12,10,13,5,23,12,13,6,4,16,19,49,1,10,14,20,12,15,3,11,3,1,14,1.095652174,0.913793103,0.18185907,10
2014,152,1246,74,1458,73,N,0,29,58,2,5,14,21,11,21,9,4,4,1,17,23,50,8,20,19,20,6,21,11,8,4,3,18,1.203252033,1.177419355,0.025832678,1
2014,154,1163,60,1246,54,N,0,22,53,6,19,10,10,8,26,8,10,9,4,17,18,46,5,16,13,24,10,23,11,13,6,5,10,1,0.885245902,0.114754098,6
2015,134,1214,74,1264,64,N,0,26,53,3,7,19,34,6,31,20,14,6,3,19,23,62,6,25,12,21,7,27,15,17,5,3,25,0.948717949,0.775757576,0.172960373,10
2015,134,1279,94,1140,90,N,0,36,80,7,23,15,23,14,26,24,7,7,6,21,28,58,15,29,19,27,6,32,22,15,0,2,23,1.112426036,1.118012422,-0.005586387,4
2015,135,1173,56,1129,55,N,0,20,42,7,21,9,14,2,22,13,11,4,1,14,22,55,6,20,5,10,10,19,10,9,5,1,18,0.965517241,0.93220339,0.033313852,1
2015,135,1352,81,1316,77,N,0,28,62,4,16,21,33,10,19,11,5,12,2,21,25,52,9,22,18,26,13,28,15,18,1,4,23,1.102040816,1.1,0.002040816,4
2015,136,1112,93,1411,72,N,0,32,53,5,11,24,27,10,21,13,12,8,3,23,24,51,5,12,19,30,6,11,5,9,5,3,19,1.357664234,1.043478261,0.314185973,21
2015,136,1116,56,1459,53,N,0,22,48,3,8,9,16,8,26,13,10,4,3,16,18,57,7,24,10,16,13,22,7,7,5,1,15,0.965517241,0.898305085,0.067212157,3
2015,136,1139,56,1400,48,N,0,16,48,4,13,20,28,2,23,11,5,5,4,13,17,50,6,19,8,12,10,29,7,15,4,5,22,0.861538462,0.786885246,0.074653216,8
2015,136,1153,66,1345,65,N,1,25,61,4,10,12,21,11,25,9,9,8,5,16,26,72,4,26,9,15,19,30,13,12,5,1,18,0.949640288,0.896551724,0.053088564,1
2015,136,1207,84,1186,74,N,0,25,48,11,23,23,32,8,25,10,14,5,3,18,26,64,9,28,13,15,9,17,6,9,3,2,21,1.2,1.034965035,0.165034965,10
2015,136,1209,57,1124,56,N,0,22,54,5,16,8,13,8,13,12,6,13,2,13,19,43,7,19,11,13,11,28,14,21,2,1,13,0.974358974,0.941176471,0.033182504,1
2015,136,1246,79,1214,56,N,0,28,61,3,10,20,28,11,38,15,13,7,5,18,17,59,4,16,18,23,6,24,2,11,9,3,22,1.025974026,0.741721854,0.284252172,23
2015,136,1301,66,1261,65,N,0,28,66,5,24,5,7,11,28,11,10,2,2,15,24,60,5,15,12,22,12,27,14,8,5,6,10,0.96350365,0.970149254,-0.006645604,1
2015,136,1314,67,1217,65,N,0,27,49,5,7,8,13,11,23,15,17,2,2,17,21,55,5,13,18,20,10,14,9,7,9,2,16,1.089430894,1.048387097,0.041043798,2
2015,136,1323,69,1318,65,N,0,27,47,2,6,13,18,2,14,19,7,9,4,13,27,55,3,11,8,10,12,18,15,16,2,0,12,1.131147541,1.015625,0.115522541,4
2015,136,1326,75,1433,72,N,1,28,57,6,15,13,22,7,22,16,11,5,7,17,24,63,10,26,14,19,12,23,14,11,4,2,17,1.041666667,1.006993007,0.03467366,3
2015,136,1412,60,1235,59,N,0,24,69,3,18,9,11,18,33,9,13,7,5,10,24,65,6,23,5,7,9,25,12,11,9,9,15,0.863309353,0.836879433,0.02642992,1
2015,136,1417,60,1374,59,N,0,20,47,10,20,10,14,7,26,10,18,4,5,17,20,55,7,16,12,20,10,23,12,9,11,4,14,0.923076923,0.921875,0.001201923,1
2015,136,1428,57,1372,50,N,0,18,38,5,13,16,21,4,21,11,17,7,7,12,17,51,5,26,11,13,9,17,9,12,7,1,18,0.926829268,0.826446281,0.100382987,7
2015,136,1437,93,1248,52,N,0,36,57,11,22,10,15,7,23,22,8,8,6,10,21,55,4,18,6,7,6,13,15,15,2,1,11,1.419847328,0.77037037,0.649476958,41
2015,136,1462,76,1279,57,N,0,26,56,10,23,14,21,8,30,17,10,6,4,14,24,73,6,27,3,5,16,22,16,8,7,4,21,1.109489051,0.844444444,0.265044607,19
2015,137,1173,66,1344,53,N,0,18,42,8,23,22,30,3,28,9,12,8,4,14,20,59,10,26,3,7,8,24,9,16,4,1,20,1,0.75177305,0.24822695,13
2015,137,1181,85,1352,56,N,0,34,54,10,21,7,14,9,30,28,11,7,3,8,24,66,6,19,2,4,9,16,13,8,6,1,17,1.349206349,0.835820896,0.513385454,29
2015,137,1211,86,1295,76,N,0,30,58,7,22,19,28,11,22,16,9,5,3,13,29,54,10,21,8,12,2,21,5,13,3,3,22,1.228571429,1.070422535,0.158148893,10
2015,137,1234,83,1172,52,N,0,35,69,6,16,7,10,13,29,12,5,3,5,11,21,63,6,28,4,10,9,18,13,6,1,4,15,1.257575758,0.8,0.457575758,31
2015,137,1242,75,1308,56,N,0,27,50,9,13,12,15,9,24,16,14,7,3,17,20,56,5,15,11,16,11,13,8,11,10,3,15,1.2,0.875,0.325,19
2015,137,1257,57,1414,55,N,0,23,55,5,15,6,6,9,15,9,9,4,2,11,24,52,5,14,2,2,9,18,10,14,5,2,10,0.982758621,0.948275862,0.034482759,2
2015,137,1268,65,1434,62,N,0,19,40,9,21,18,24,3,27,9,11,5,5,19,20,56,12,27,10,18,9,18,12,9,5,1,19,1.083333333,0.953846154,0.129487179,3
2015,137,1277,70,1208,63,N,0,26,57,7,18,11,19,5,28,18,9,8,3,22,19,57,4,14,21,26,10,28,8,12,4,2,19,0.992907801,0.875,0.117907801,7
2015,137,1320,71,1461,54,N,0,23,50,9,18,16,18,6,21,10,7,9,1,14,21,46,9,22,3,9,2,16,14,12,2,3,17,1.183333333,0.892561983,0.29077135,17
2015,137,1328,69,1107,60,N,0,25,57,7,24,12,16,13,25,10,9,5,6,14,23,61,8,25,6,10,11,18,15,7,6,1,16,1.131147541,0.967741935,0.163405605,9
2015,137,1332,79,1329,73,N,0,29,53,7,19,14,18,2,24,11,12,9,6,12,27,60,10,29,9,13,7,21,11,12,8,0,17,1.097222222,1.020979021,0.076243201,6
2015,137,1361,76,1385,64,N,0,25,53,9,22,17,30,12,26,12,12,5,3,12,27,59,3,17,7,11,7,24,6,10,7,2,21,1.117647059,0.948148148,0.169498911,12
2015,137,1438,79,1125,67,N,0,26,57,6,17,21,25,11,23,11,7,5,3,10,27,57,8,25,5,6,6,20,12,12,4,2,22,1.20610687,1.015151515,0.190955355,12
2015,137,1452,68,1138,62,N,0,22,49,5,16,19,27,9,20,11,12,7,1,25,20,44,6,16,16,25,8,19,12,17,4,3,24,1.038167939,0.946564885,0.091603053,6
2015,137,1455,81,1231,76,N,0,25,61,2,13,29,34,11,23,9,7,9,6,17,24,59,11,22,17,20,12,23,10,13,3,3,26,1.094594595,1.085714286,0.008880309,5
2015,137,1458,86,1157,72,N,0,33,61,11,27,9,12,12,22,14,9,5,1,11,28,58,7,12,9,11,7,17,9,6,8,1,14,1.34375,1.152,0.19175,14
2015,138,1112,73,1326,58,N,0,23,63,7,19,20,24,17,24,14,8,9,4,13,20,52,5,17,13,15,5,18,9,12,4,3,17,1.106060606,0.872180451,0.233880155,15
2015,138,1246,64,1153,51,N,0,20,54,4,15,20,28,9,26,10,7,7,9,15,20,63,2,14,9,14,19,24,5,12,4,6,22,0.96969697,0.80952381,0.16017316,13
2015,138,1301,71,1437,68,N,0,24,53,3,11,20,27,11,28,11,9,2,4,21,19,61,9,28,21,23,10,19,7,5,5,3,22,1.100775194,1.007407407,0.093367786,3
2015,138,1314,87,1116,78,N,0,27,60,4,10,29,37,15,24,14,16,13,3,25,24,65,8,25,22,27,19,19,17,21,9,3,23,1.094339623,0.968944099,0.125395523,9
2015,138,1323,67,1139,64,N,1,22,51,6,20,17,22,7,29,9,13,4,8,16,21,63,4,13,18,21,10,21,8,7,8,5,15,0.985294118,0.907801418,0.077492699,3
2015,138,1417,92,1412,75,N,0,35,58,5,9,17,25,14,26,17,12,4,4,16,29,66,12,26,5,10,11,14,17,8,5,3,21,1.343065693,1.102941176,0.240124517,17
2015,138,1428,75,1207,64,N,0,22,38,8,14,23,32,4,21,12,9,3,3,14,24,55,9,25,7,9,7,17,9,9,6,1,24,1.271186441,1.040650407,0.230536034,11
2015,138,1462,75,1209,67,N,0,23,34,7,13,22,25,5,18,13,14,3,2,17,26,46,6,14,9,13,3,8,17,8,8,2,22,1.351351351,1.165217391,0.18613396,8
2015,139,1181,68,1361,49,N,0,30,55,6,14,2,2,4,27,16,8,7,6,12,19,58,2,13,9,11,11,19,5,11,6,5,8,1.133333333,0.771653543,0.36167979,19
2015,139,1211,87,1234,68,N,0,32,52,10,16,13,21,7,24,20,11,4,2,11,28,60,5,15,7,10,4,15,10,11,4,3,17,1.308270677,0.944444444,0.363826232,19
2015,139,1257,66,1320,53,N,0,22,48,5,11,17,21,8,20,11,7,2,4,16,18,46,6,19,11,13,7,17,9,10,2,1,20,1.147826087,0.954954955,0.192871132,13
2015,139,1277,60,1438,54,N,0,17,40,6,12,20,33,7,23,7,6,4,7,19,17,57,2,17,18,26,17,19,6,5,2,3,18,1.081081081,0.931034483,0.150046598,6
2015,139,1328,72,1173,66,N,0,22,49,9,18,19,24,10,25,13,14,9,3,15,22,51,11,21,11,13,3,19,12,13,8,2,20,1.107692308,0.977777778,0.12991453,6
2015,139,1452,69,1268,59,N,0,24,60,7,19,14,19,14,17,11,10,15,1,20,21,44,8,19,9,13,8,22,7,21,4,7,19,1.053435115,0.929133858,0.124301256,10
2015,139,1455,78,1242,65,N,0,25,51,10,20,18,24,5,24,13,12,10,3,20,20,57,6,21,19,23,12,24,8,14,8,1,23,1.114285714,0.921985816,0.192299899,13
2015,139,1458,72,1332,65,N,0,22,51,7,23,21,29,7,20,11,6,3,3,13,26,59,8,19,5,7,8,24,13,8,3,4,20,1.11627907,1.04,0.07627907,7
2015,143,1112,68,1462,60,N,0,22,54,7,22,17,19,9,22,10,8,9,1,14,22,51,3,17,13,16,8,19,9,12,7,3,16,1.088,0.952380952,0.135619048,8
2015,143,1246,78,1452,39,N,0,24,50,4,15,26,32,11,30,13,10,7,7,21,13,54,2,15,11,19,12,18,7,13,4,3,29,1.2,0.604651163,0.595348837,39
2015,143,1323,81,1455,70,N,0,30,54,9,19,12,15,6,24,18,10,4,4,14,26,65,3,18,15,19,12,21,9,7,6,3,16,1.236641221,1.007194245,0.229446977,11
2015,143,1458,79,1314,72,N,0,26,56,7,21,20,23,11,22,13,5,3,0,18,26,56,8,13,12,18,8,18,12,4,3,1,20,1.284552846,1.180327869,0.104224977,7
2015,144,1181,63,1428,57,N,0,20,45,3,9,20,26,7,23,5,14,6,4,16,21,60,4,16,11,15,17,15,8,14,8,4,21,0.969230769,0.88372093,0.085509839,6
2015,144,1211,74,1417,62,N,0,27,67,3,19,17,23,14,31,15,5,5,4,18,26,67,3,13,7,11,11,24,12,7,4,7,22,1.064748201,0.905109489,0.159638712,12
2015,144,1257,75,1301,65,N,0,27,54,3,12,18,27,6,27,15,5,5,4,13,23,60,9,20,10,14,9,22,10,7,3,3,19,1.127819549,1,0.127819549,10
2015,144,1277,62,1328,58,N,0,22,57,9,27,9,16,14,20,9,5,1,1,16,20,55,4,17,14,16,14,20,7,7,2,4,16,1.107142857,1.035714286,0.071428571,4
2015,145,1246,68,1323,66,N,0,25,47,4,8,14,20,9,19,8,10,4,9,12,26,56,4,14,10,13,10,15,16,6,5,1,14,1.172413793,1.128205128,0.044208665,2
2015,145,1458,85,1112,78,N,0,25,45,12,18,23,31,2,16,11,8,5,1,21,24,43,2,6,28,30,2,18,8,10,5,1,22,1.278195489,1.181818182,0.096377307,7
2015,146,1181,66,1211,52,N,0,21,56,8,19,16,19,7,22,10,2,8,2,12,22,50,2,10,6,9,6,25,8,13,1,3,15,1.090909091,0.845528455,0.245380636,14
2015,146,1277,76,1257,70,N,1,26,60,9,23,15,20,7,28,20,10,5,7,22,23,64,4,11,20,29,12,24,10,9,6,6,16,1.04109589,0.927152318,0.113943573,6
2015,152,1181,81,1277,61,N,0,26,50,2,10,27,37,7,29,10,8,9,4,18,22,55,7,20,10,16,8,23,10,14,4,3,28,1.165467626,0.884057971,0.281409655,20
2015,152,1458,71,1246,64,N,0,23,48,7,17,18,22,9,21,10,10,1,2,14,26,54,3,5,9,10,6,16,7,6,5,4,20,1.183333333,1.084745763,0.098587571,7
2015,154,1181,68,1458,63,N,0,24,51,4,11,16,20,6,27,7,5,4,6,13,25,61,7,21,6,10,9,24,13,5,3,1,15,1.133333333,1.016129032,0.117204301,5
